CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason
35,1,0,0,887,95046,873,37.084697,-121.606417,0,0,0,1,43,1,2,2,1,1,1,1,1,1,2,1,2,25.1,137,0,0,59,4797,20
4680,1,0,0,900,95051,929,37.348129,-121.98469,0,0,0,0,6,1,0,0,0,0,0,0,0,2,0,1,2,55,2947,0,0,21,2629,20
5919,1,0,0,900,95054,946,37.393554,-121.965114,0,0,0,0,58,1,2,0,2,2,2,2,0,0,1,1,1,71.1,3654,0,0,42,5395,20
2814,1,0,0,902,95060,857,36.993451,-122.098858,1,0,0,0,19,1,0,0,0,0,0,2,2,0,0,1,1,61.55,185,0,0,60,5831,20
229,1,0,0,902,95062,854,36.974575,-121.991149,1,0,1,0,11,1,0,0,0,0,0,0,0,0,0,1,0,45.9,4367,0,0,41,3880,20
5208,1,0,0,902,95064,862,37.007882,-122.065975,0,0,0,0,39,0,1,0,2,2,0,2,0,0,1,1,0,40.3,1105,0,0,77,3424,20
3448,1,0,0,902,95065,866,37.031404,-121.981865,0,1,0,0,8,1,0,1,0,2,0,0,2,0,0,1,2,87.1,5592,0,0,65,3950,20
2755,1,0,0,916,95066,871,37.070177,-122.010077,0,0,0,1,26,1,2,0,0,0,0,0,0,0,0,1,3,49.5,484,0,0,38,4196,20
2125,1,0,0,912,95070,902,37.257772,-122.051824,0,1,0,0,53,1,0,1,0,2,0,0,0,0,0,1,1,73.8,3420,0,0,45,6469,20
413,1,0,0,953,95073,864,37.023669,-121.946461,0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,1,3,19.2,737,0,0,53,5261,20
3110,1,0,0,878,95110,928,37.34667,-121.910019,1,0,0,0,59,1,2,2,1,1,1,1,1,1,2,0,3,25,929,0,0,69,5537,20
964,1,0,0,878,95112,926,37.343827,-121.883119,1,0,0,0,7,0,1,0,2,0,2,0,0,0,1,0,3,35.3,2287,0,0,39,3463,20
5755,1,0,0,878,95116,931,37.350284,-121.852855,1,0,1,1,59,1,0,0,0,2,2,2,2,2,1,0,1,76.75,3871,0,0,24,5918,20
4269,1,0,0,878,95117,916,37.311088,-121.961786,1,0,1,1,61,1,2,0,0,0,2,2,2,2,2,1,0,81,4209,0,0,40,4151,20
270,1,0,0,878,95118,899,37.255479,-121.889838,1,0,1,1,72,1,2,1,2,0,2,0,2,2,2,1,0,105.55,5794,0,0,62,4331,20
2362,1,0,0,878,95119,892,37.233226,-121.78809,0,0,1,1,13,1,0,2,1,1,1,1,1,1,0,0,3,18.8,2165,0,0,71,2333,20
4321,1,0,0,878,95120,885,37.186141,-121.843554,0,0,1,1,64,1,2,2,1,1,1,1,1,1,1,0,3,24.9,1050,0,0,62,5038,20
3586,1,0,0,878,95122,921,37.32886,-121.834567,0,0,0,0,10,1,0,0,0,2,0,2,0,2,1,0,3,64.9,5410,0,0,62,4883,20
1765,1,0,0,878,95123,893,37.238758,-121.828375,0,0,1,1,65,1,0,0,2,2,2,0,0,0,1,0,0,61.35,3314,0,0,36,6354,20
5747,1,0,0,878,95124,901,37.257063,-121.923037,0,0,1,0,62,1,2,1,2,2,2,2,2,2,2,0,3,113.95,5437,0,0,71,6193,20
6822,1,0,0,878,95125,912,37.294926,-121.894763,0,0,1,0,55,1,2,0,2,2,2,2,2,2,1,1,2,90.15,4167,0,0,77,4712,20
6964,1,0,0,878,95126,920,37.327069,-121.916819,0,0,1,0,25,1,2,0,0,2,0,0,0,0,0,0,2,54.1,672,0,0,64,5701,20
6193,1,0,0,878,95128,917,37.316146,-121.936285,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,49.8,4145,0,0,24,2978,20
1016,1,0,0,878,95130,905,37.277592,-121.986477,1,1,1,1,64,1,2,2,1,1,1,1,1,1,2,1,0,24.4,984,0,0,68,4772,20
3606,1,0,0,878,95131,944,37.387027,-121.897775,1,0,1,0,36,1,2,1,0,0,0,0,2,2,0,1,0,95,2981,0,0,64,3057,20
623,1,0,0,878,95133,937,37.371862,-121.860349,1,0,1,0,61,1,2,0,2,0,2,0,0,2,2,1,3,69.9,3608,0,0,76,5117,20
5911,1,0,0,878,95134,960,37.42765,-121.945416,1,0,0,1,26,0,1,0,0,2,0,0,2,0,1,1,0,39.95,47,0,0,74,2715,20
6779,1,0,0,878,95138,896,37.246064,-121.749494,1,0,1,1,68,1,0,1,2,2,2,0,2,2,2,1,1,103.25,5554,0,0,22,4751,20
2832,1,0,0,653,95140,942,37.382909,-121.634151,0,0,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,94.25,5409,0,0,51,6295,20
5058,1,0,0,878,95148,925,37.339533,-121.777179,0,0,1,0,71,0,1,0,0,0,2,2,0,2,2,1,2,47.05,2838,0,0,76,6302,20
5303,1,0,0,972,95202,1140,37.959706,-121.287669,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,20.55,460,0,0,48,4565,20
473,1,0,0,972,95203,1138,37.954089,-121.329761,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,19.65,5317,0,0,72,4925,20
6765,1,0,0,972,95204,1146,37.974498,-121.319568,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.2,5505,0,0,47,2422,20
6438,1,0,0,972,95205,1142,37.965695,-121.260051,1,0,1,1,72,1,2,0,2,2,2,2,0,2,2,0,1,81,4749,0,0,77,4237,20
3291,1,0,0,972,95206,1118,37.902422,-121.440029,1,0,1,1,21,1,2,0,2,0,0,0,2,2,1,1,0,75.9,985,0,0,47,3503,20
5478,1,0,0,972,95207,1156,38.002125,-121.324979,0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,0,24.7,1363,0,0,45,5187,20
3229,1,0,0,972,95210,1167,38.033219,-121.297433,0,1,0,0,69,1,2,1,2,0,2,2,2,2,2,0,1,110.25,5756,0,0,69,4948,20
6895,1,0,0,972,95212,1172,38.049457,-121.21653,0,0,1,0,64,1,2,0,2,0,2,2,2,2,2,1,1,85,4551,0,0,56,5472,20
6051,1,0,0,972,95215,1134,37.946282,-121.139499,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,1,19.75,2544,0,0,55,5433,20
5226,1,0,0,972,95219,1166,38.029729,-121.387999,0,0,0,0,4,1,2,2,1,1,1,1,1,1,1,0,2,23.9,6483,0,0,57,5685,20
4458,1,0,0,39,95223,1229,38.32153,-120.236358,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.95,1493,0,0,21,5916,20
3390,1,0,0,51,95224,1210,38.208336,-120.339938,1,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,3,25.15,4032,0,0,31,2675,20
6113,1,0,0,125,95225,1203,38.183918,-120.898817,0,0,0,0,2,1,2,0,0,2,0,0,0,0,0,0,3,54.15,22,0,0,27,3527,20
3860,1,0,0,146,95226,1214,38.233879,-120.861666,0,0,1,0,19,1,0,0,0,2,0,0,0,2,0,1,3,59.8,255,0,0,32,3652,20
6912,1,0,0,198,95227,1212,38.227285,-121.02789,0,0,0,0,40,1,2,1,0,0,0,0,0,2,0,0,0,83.85,3061,0,0,31,4294,20
3945,1,0,0,216,95228,1132,37.943954,-120.67108,0,1,1,1,66,1,2,1,0,2,2,0,2,2,1,1,2,104.9,5438,0,0,48,4892,20
848,1,0,0,320,95230,1139,37.956963,-120.863055,1,0,0,0,21,1,2,1,0,0,0,0,0,0,0,0,3,75.3,1022,0,0,50,2847,20
2958,1,0,0,352,95231,1107,37.873283,-121.292034,1,0,0,0,8,1,0,0,0,2,0,2,2,0,0,1,2,66.65,4359,0,0,60,3804,20
2695,1,0,0,370,95232,1241,38.358464,-120.579304,0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,1,109.5,5939,0,0,55,6419,20
5276,1,0,0,410,95233,1205,38.184914,-120.364085,0,0,0,0,48,1,2,0,0,2,2,2,2,0,1,1,0,73.85,3103,0,0,29,4740,20
2308,1,0,0,537,95236,1170,38.047746,-121.030499,1,0,0,0,69,1,0,2,1,1,1,1,1,1,2,1,0,19.3,830,0,0,63,5028,20
6993,1,0,0,546,95237,1201,38.166791,-121.14207,1,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,2,118.2,6226,0,0,55,4886,20
46,1,0,0,548,95240,1190,38.123544,-121.159078,0,0,0,0,14,1,0,0,0,2,0,0,0,0,1,0,1,51.45,5652,0,0,57,4298,20
4412,1,0,0,548,95242,1191,38.128087,-121.4078,1,0,0,0,6,1,0,0,0,2,0,0,2,0,0,0,2,59.45,3092,0,0,54,2393,20
5214,1,0,0,634,95245,1226,38.304194,-120.592431,0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,0,19.5,1044,0,0,35,5206,20
5399,1,0,0,658,95246,1222,38.264262,-120.515133,0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,19.55,2430,0,0,42,4947,20
426,1,0,0,661,95247,1195,38.147852,-120.440124,1,0,0,0,65,1,2,1,2,0,0,2,0,2,1,0,2,93.55,4960,0,0,76,5774,20
5090,1,0,0,862,95249,1207,38.196497,-120.61689,0,0,1,1,57,1,0,0,2,0,2,2,0,0,1,1,3,59.3,2850,0,0,38,6287,20
4394,1,0,0,1050,95252,1198,38.156971,-120.849231,0,0,1,0,56,1,2,1,2,2,2,0,2,2,1,0,0,109.8,4988,0,0,77,5648,20
2318,1,0,0,1064,95254,1206,38.192608,-120.957842,0,0,1,0,14,1,0,1,0,0,0,0,0,2,0,1,2,78.1,234,0,0,68,3157,20
2901,1,0,0,1082,95255,1254,38.41935,-120.469545,1,0,1,0,52,0,1,0,2,0,0,0,0,2,0,1,2,39.9,1654,0,0,54,6371,20
3983,1,0,0,1101,95257,1247,38.392686,-120.415951,0,0,0,0,58,1,0,0,2,2,2,2,0,0,2,1,1,64.9,3253,0,0,57,5040,20
2738,1,0,0,46,95301,919,37.321233,-120.656354,0,0,0,0,67,0,1,0,0,0,2,2,2,2,0,1,1,53.4,3097,0,0,37,5990,20
6791,1,0,0,58,95303,971,37.4695,-120.672724,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,24.9,4143,0,0,41,4033,20
2279,1,0,0,84,95305,1089,37.818589,-120.256995,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,44.7,2398,0,0,30,4270,20
2617,1,0,0,175,95306,947,37.394411,-120.127262,1,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,0,114,6089,0,0,23,5600,20
2229,1,0,0,180,95307,991,37.553469,-120.952825,0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,0,20.25,6305,0,0,58,3879,20
3412,1,0,0,226,95311,1042,37.722127,-120.110174,1,1,1,0,67,1,2,1,2,2,0,0,0,0,0,0,0,83.85,4625,0,0,49,5261,20
2116,1,0,0,232,95312,954,37.420273,-120.66527,1,0,0,1,3,1,0,2,1,1,1,1,1,1,0,0,0,20.2,4231,0,0,46,3594,20
100,1,0,0,236,95313,961,37.435664,-121.049056,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,19.95,4780,0,0,74,5949,20
4085,1,0,0,293,95317,878,37.127386,-120.506422,1,0,1,1,50,1,0,2,1,1,1,1,1,1,1,1,3,20.35,6415,0,0,71,6391,20
1594,1,0,0,294,95318,1018,37.654551,-119.822984,1,1,1,0,23,1,0,1,2,2,0,0,0,2,0,1,2,90,1658,0,0,50,4999,20
3530,1,0,0,307,95320,1088,37.818543,-121.006907,0,0,1,1,67,0,1,0,2,2,2,2,2,0,2,0,1,54.2,3130,0,0,58,5261,20
4531,1,0,0,402,95322,880,37.147198,-121.120161,0,1,1,0,39,1,0,1,2,2,0,0,2,2,1,0,3,99.1,3318,0,0,22,4599,20
6348,1,0,0,425,95323,1006,37.605926,-120.69955,0,0,0,0,69,1,2,0,2,2,0,2,0,0,2,1,3,66.9,3894,0,0,68,5059,20
2137,1,0,0,427,95324,948,37.394536,-120.890747,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,25.85,2159,0,0,55,4467,20
3711,1,0,0,438,95325,973,37.479926,-120.230424,1,0,0,0,32,1,0,1,0,0,0,0,2,2,0,0,2,91.05,2479,0,0,80,2716,20
4745,1,0,0,479,95328,993,37.555631,-120.911653,1,0,1,1,60,1,0,2,1,1,1,1,1,1,2,1,0,20.95,499,0,0,51,4425,20
6290,1,0,0,492,95329,1020,37.666587,-120.411517,0,0,1,1,72,1,2,1,0,2,2,2,2,2,2,1,0,109.2,5875,0,0,68,6130,20
73,1,0,0,527,95333,897,37.249377,-120.249581,0,1,0,0,26,1,0,1,2,0,0,0,2,0,0,1,1,85.8,1815,0,0,46,5700,20
2703,1,0,0,555,95335,1186,38.109125,-120.078597,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,2,19.65,2696,0,0,26,4841,20
4144,1,0,0,587,95336,1093,37.830267,-121.201018,0,0,0,1,2,1,0,2,1,1,1,1,1,1,1,0,0,20.5,3256,0,0,47,4486,20
495,1,0,0,587,95337,1056,37.750822,-121.238423,0,0,0,0,36,1,2,0,2,0,2,2,2,2,1,1,1,89.65,2904,0,0,68,4844,20
3036,1,0,0,593,95338,984,37.526791,-119.99437,1,0,0,0,7,1,0,1,2,0,0,0,0,0,0,0,3,74.35,4456,0,0,51,2463,20
6361,1,0,0,614,95340,900,37.255637,-120.493537,0,1,1,0,60,0,1,0,0,2,0,0,2,2,2,1,1,49.45,2511,0,0,61,4277,20
2398,1,0,0,618,95345,1000,37.581496,-119.972762,0,0,1,0,19,1,2,1,0,2,0,0,0,2,0,1,2,89.1,1091,0,0,66,3624,20
5524,1,0,0,616,95346,1189,38.121601,-120.133915,1,1,1,0,45,1,2,0,2,0,2,2,0,2,2,0,1,75.15,3018,0,0,52,5837,20
441,1,0,0,614,95348,949,37.40122,-120.514191,1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.65,2533,0,0,34,4510,20
2200,1,0,0,632,95351,1009,37.621458,-121.012295,1,0,1,1,47,1,0,1,2,0,2,0,0,2,0,0,2,90.05,3531,0,0,78,3291,20
1511,1,0,0,632,95356,1038,37.716186,-121.025836,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.4,1482,0,0,21,5566,20
1131,1,0,0,632,95357,1022,37.670526,-120.877572,0,1,1,1,59,1,2,1,0,0,2,0,0,2,0,1,1,88.75,4464,0,0,21,6492,20
1634,1,0,0,675,95360,927,37.343846,-121.039391,1,1,0,0,35,1,2,1,2,0,0,0,0,2,0,0,1,91,2764,0,0,35,5527,20
3059,1,0,0,751,95363,950,37.410236,-121.320337,1,0,1,1,32,1,0,1,2,2,0,0,0,2,1,1,2,90.8,2628,0,0,80,2722,20
2608,1,0,0,840,95366,1055,37.750778,-121.13238,0,1,1,0,54,1,0,2,1,1,1,1,1,1,2,1,3,18.95,65,0,0,28,5548,20
114,1,0,0,857,95368,1036,37.713152,-121.08739,0,1,0,0,66,1,2,1,2,0,0,0,2,2,2,1,0,102.4,5197,0,0,69,4861,20
3486,1,0,0,943,95369,982,37.521708,-120.426843,1,0,1,1,61,1,2,1,0,0,2,0,2,2,1,1,2,99.9,5064,0,0,31,5641,20
2028,1,0,0,952,95370,1149,37.982716,-120.343732,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,88.7,5208,0,0,46,4641,20
4959,1,0,0,954,95372,1151,37.990574,-120.261821,1,0,1,1,44,0,1,0,0,0,2,2,2,2,1,1,2,54.3,1952,0,0,39,3423,20
2385,1,0,0,969,95374,918,37.316807,-120.855753,1,0,0,0,41,1,2,0,0,0,2,0,0,0,0,1,0,55.7,1871,0,0,26,5590,20
5700,1,0,0,1021,95376,1028,37.680968,-121.446049,1,0,1,0,50,1,2,1,2,0,2,0,2,2,1,1,2,103.95,4385,0,0,42,4363,20
132,1,0,0,1034,95380,972,37.474396,-120.875917,1,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,20.15,1130,0,0,32,3899,20
5339,1,0,0,1034,95382,986,37.529656,-120.854357,1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,3,20.05,3100,0,0,22,4204,20
3314,1,0,0,1037,95383,1185,38.107441,-120.230625,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,91.95,5276,0,0,30,4403,20
6013,1,0,0,1071,95386,1021,37.669516,-120.626964,0,1,0,0,42,1,2,0,0,0,2,0,0,0,0,0,2,55.65,2069,0,0,80,5831,20
297,1,0,0,1085,95387,989,37.546007,-121.28257,0,1,0,0,18,1,0,1,0,2,0,0,0,0,0,1,2,74.7,537,0,0,62,3896,20
4059,1,0,0,1108,95388,955,37.421299,-120.599587,0,0,0,1,13,1,2,1,0,2,2,0,2,2,1,1,1,104.15,544,0,0,33,2810,20
1983,1,0,0,1122,95389,1033,37.704267,-119.607001,0,0,1,1,68,1,2,1,0,2,0,2,0,0,1,1,0,83.65,4737,0,0,43,5958,20
2083,1,0,0,908,95403,1273,38.488431,-122.752839,1,0,0,0,69,1,2,1,2,2,2,0,2,2,2,1,1,110.05,5744,0,0,30,5798,20
42,1,0,0,908,95405,1262,38.439696,-122.668817,1,0,1,1,25,1,2,2,1,1,1,1,1,1,2,0,1,25.5,5093,0,0,65,5230,20
5211,1,0,0,908,95409,1266,38.468893,-122.580539,0,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,1,19.5,411,0,0,64,4579,20
4577,1,0,0,10,95410,1436,39.225694,-123.717354,0,1,0,0,5,1,0,1,2,2,0,0,0,0,0,0,2,80.7,3219,0,0,51,3468,20
744,1,0,0,102,95415,1400,39.025867,-123.381544,0,0,1,1,69,1,2,1,2,2,2,2,2,0,1,1,1,105.1,5636,0,0,27,4686,20
2129,1,0,0,108,95417,1490,39.710591,-123.682799,1,0,0,0,13,0,1,0,0,0,0,0,0,0,0,1,0,25.15,2876,0,0,53,4943,20
1570,1,0,0,177,95421,1303,38.578807,-123.19338,1,0,1,0,52,1,2,1,0,2,0,2,0,2,0,1,1,95.65,4297,0,0,45,4465,20
621,1,0,0,197,95423,1408,39.07116,-122.598542,1,0,1,0,61,1,2,0,2,2,2,2,0,2,2,1,0,80.8,4104,0,0,72,4302,20
2388,1,0,0,201,95425,1362,38.801936,-122.938935,1,0,0,0,29,0,1,0,0,0,0,0,0,0,1,1,3,24.85,5947,0,0,49,4161,20
706,1,0,0,206,95426,1372,38.838088,-122.73203,0,0,0,1,25,1,0,0,0,2,0,2,0,0,1,1,1,54.75,486,0,0,50,5136,20
4632,1,0,0,228,95428,1500,39.83307,-123.178765,1,0,0,0,15,0,1,0,0,0,2,0,2,2,1,0,2,50.75,5426,0,0,63,5091,20
6358,1,0,0,267,95429,1496,39.756049,-123.358701,0,0,1,1,19,1,0,2,1,1,1,1,1,1,2,0,3,20.15,3309,0,0,26,4246,20
4777,1,0,0,276,95430,1263,38.445603,-123.063756,1,0,0,0,44,1,0,2,1,1,1,1,1,1,2,0,3,20.05,6191,0,0,41,2798,20
5098,1,0,0,298,95432,1415,39.108252,-123.645121,1,0,1,1,58,1,2,0,2,2,2,2,0,0,2,0,1,71.6,3610,0,0,49,4747,20
1100,1,0,0,340,95436,1279,38.499302,-122.92444,1,0,1,1,62,1,0,1,2,2,0,0,0,0,1,1,1,81.45,4215,0,0,66,5179,20
6240,1,0,0,343,95437,1466,39.455555,-123.683979,0,0,1,1,70,0,1,0,0,2,2,2,2,2,1,1,0,58.4,3506,0,0,43,4117,20
4563,1,0,0,367,95441,1348,38.731771,-123.064272,1,0,1,1,10,0,1,0,2,2,2,2,0,2,2,0,1,53.7,4362,0,0,48,5671,20
28,1,0,0,369,95442,1242,38.368744,-122.522642,1,0,0,0,26,1,0,2,1,1,1,1,1,1,1,1,0,19.6,3990,0,0,26,3722,20
81,1,0,0,373,95443,1405,39.045246,-122.743181,1,0,0,0,66,1,2,1,0,2,0,0,0,2,0,0,1,89.4,4896,0,0,49,4889,20
1601,1,0,0,398,95445,1373,38.848082,-123.50608,1,0,1,1,51,1,2,1,0,2,0,2,0,0,1,0,0,84.2,3655,0,0,33,4952,20
1003,1,0,0,400,95446,1286,38.52576,-123.013347,1,0,1,1,72,1,2,1,2,2,2,2,2,0,2,1,1,106.1,5798,0,0,21,4890,20
1424,1,0,0,415,95448,1314,38.618347,-122.908422,1,0,0,0,65,1,2,2,1,1,1,1,1,1,2,0,3,25.75,1140,0,0,73,5707,20
6066,1,0,0,465,95450,1280,38.505995,-123.187019,1,0,0,1,70,1,2,0,2,2,0,2,0,0,1,0,0,64.95,3881,0,0,65,5392,20
4707,1,0,0,474,95451,1388,38.93496,-122.792243,1,0,1,0,72,1,2,0,0,2,2,2,2,2,2,1,1,85.45,5057,0,0,53,5641,20
7021,1,0,0,475,95452,1255,38.419525,-122.521585,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1607,0,0,52,5811,20
4537,1,0,0,540,95456,1441,39.245911,-123.77214,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,20.7,4704,0,0,23,2011,20
4252,1,0,0,570,95457,1386,38.925545,-122.549083,1,0,0,0,58,1,2,2,1,1,1,1,1,1,2,1,1,25.3,872,0,0,30,4477,20
1301,1,0,0,585,95459,1393,38.966713,-123.586412,1,1,1,0,33,1,2,1,0,2,0,0,2,2,0,1,0,100.6,2846,0,0,55,3669,20
3680,1,0,0,617,95461,1359,38.787446,-122.58675,1,1,1,0,54,1,2,1,0,0,0,0,0,0,0,0,0,74,3354,0,0,30,4991,20
452,1,0,0,639,95462,1268,38.471049,-123.015549,1,0,1,0,72,1,2,1,0,2,0,0,2,2,2,1,2,99.4,5656,0,0,51,6022,20
5880,1,0,0,704,95465,1252,38.415003,-122.998726,0,0,1,1,72,1,2,1,2,2,2,2,0,2,2,0,1,107.45,5851,0,0,57,4505,20
2476,1,0,0,765,95466,1413,39.094102,-123.500853,0,0,1,1,72,1,2,0,2,2,2,0,2,2,2,1,1,83.6,4883,0,0,67,4116,20
3791,1,0,0,789,95468,1381,38.911299,-123.609588,1,1,1,0,54,1,2,1,0,0,2,0,2,2,0,1,1,99.05,4428,0,0,34,4011,20
3339,1,0,0,802,95469,1459,39.408634,-123.045516,0,0,1,0,59,1,2,0,0,2,0,2,2,2,1,1,2,80.1,3976,0,0,26,4093,20
5017,1,0,0,826,95470,1449,39.298065,-123.25211,1,0,0,0,54,1,0,0,2,2,0,0,2,0,2,1,0,65.3,3048,0,0,61,4556,20
2399,1,0,0,837,95471,1285,38.522328,-122.97932,1,0,0,0,60,1,2,1,0,0,2,0,2,0,2,1,2,89.55,4384,0,0,74,5874,20
4640,1,0,0,919,95472,1250,38.398815,-122.861923,0,0,1,0,60,0,1,0,0,2,2,2,2,2,2,0,1,60.8,3120,0,0,80,5784,20
5556,1,0,0,951,95476,1221,38.25485,-122.461799,1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,74.5,1786,0,0,36,5203,20
2593,1,0,0,1040,95482,1420,39.134075,-123.23422,0,0,1,0,69,1,2,1,2,0,0,0,2,2,2,0,0,99.15,5423,0,0,45,5031,20
6597,1,0,0,1043,95485,1433,39.220368,-122.907693,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,19.25,1480,0,0,27,2053,20
6409,1,0,0,1088,95488,1491,39.724433,-123.767578,1,0,1,1,50,0,1,0,2,0,0,0,2,0,0,1,1,39.45,1656,0,0,27,6018,20
4346,1,0,0,1097,95490,1471,39.492046,-123.375818,0,0,0,0,56,0,1,0,0,0,0,0,2,2,0,1,1,44.85,2220,0,0,27,4021,20
7001,1,0,0,1104,95492,1288,38.527297,-122.810044,0,0,1,0,60,1,0,1,2,0,0,2,2,2,2,1,2,97.2,4649,0,0,48,4905,20
3121,1,0,0,1110,95493,1434,39.222323,-122.985488,1,1,1,0,69,1,2,1,2,0,2,2,2,2,1,1,3,110.55,5831,0,0,25,4887,20
3575,1,0,0,312,95501,1587,40.796621,-124.15428,0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.9,3823,0,0,48,3716,20
1824,1,0,0,312,95503,1581,40.737431,-124.108897,1,0,1,1,60,1,0,0,0,2,0,2,2,2,2,0,0,76.95,3874,0,0,52,5053,20
309,1,0,0,11,95511,1525,40.166028,-123.584144,0,0,0,0,13,0,1,0,0,0,2,2,0,0,2,0,3,35.4,3827,0,0,69,3239,20
5166,1,0,0,92,95514,1538,40.309088,-123.668201,1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,0,20.45,541,0,0,21,5746,20
560,1,0,0,605,95519,1602,40.965011,-124.015255,0,0,0,0,45,1,2,1,2,2,0,0,0,2,1,0,0,96.75,3769,0,0,73,3682,20
5968,1,0,0,37,95521,1590,40.839958,-124.003757,0,0,0,0,25,0,1,0,0,0,2,2,2,2,1,0,2,54.2,778,0,0,24,4458,20
1763,1,0,0,63,95524,1589,40.825486,-124.049485,1,0,0,0,44,1,0,1,0,0,2,2,2,2,2,0,0,100.1,3715,0,0,68,4025,20
2293,1,0,0,94,95525,1599,40.94338,-123.831799,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,45.25,5715,0,0,27,5441,20
6860,1,0,0,157,95528,1556,40.497283,-123.93037,0,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,0,20.85,3828,0,0,67,3171,20
2043,1,0,0,230,95531,1636,41.701223,-124.003393,0,0,0,0,35,0,1,0,0,0,2,2,0,0,0,1,3,33.45,328,0,0,66,2553,20
429,1,0,0,324,95536,1554,40.4785,-124.301372,0,0,1,1,29,1,0,2,1,1,1,1,1,1,2,0,3,20.2,4620,0,0,69,2784,20
4779,1,0,0,326,95537,1580,40.726949,-124.217378,1,1,1,0,27,1,2,1,2,0,2,0,0,0,1,1,2,85.9,1856,0,0,63,5755,20
3240,1,0,0,346,95540,1566,40.584991,-124.121504,1,0,0,1,54,1,0,0,0,2,2,2,0,0,1,1,2,61,2855,0,0,56,5594,20
3278,1,0,0,363,95543,1646,41.867908,-123.794144,1,0,0,0,57,1,2,1,0,0,0,0,2,0,1,1,2,86.9,4185,0,0,71,6109,20
604,1,0,0,433,95545,1542,40.342928,-124.063329,1,0,0,0,62,1,2,0,2,2,2,2,0,0,2,0,0,69.4,3614,0,0,67,6469,20
3527,1,0,0,435,95546,1613,41.163637,-123.704841,0,0,1,1,15,1,0,2,1,1,1,1,1,1,1,0,1,20.35,2909,0,0,68,3205,20
5124,1,0,0,484,95548,1633,41.572813,-124.035011,0,0,1,0,70,1,2,1,0,0,2,2,2,2,2,1,0,104.3,5619,0,0,70,5583,20
2822,1,0,0,486,95549,1573,40.664483,-123.865325,0,0,1,1,21,1,0,0,0,0,0,0,0,0,0,1,2,44.95,6381,0,0,54,3752,20
333,1,0,0,488,95550,1584,40.7666,-123.80458,0,0,0,1,23,1,0,0,0,0,0,2,0,0,1,1,2,49.45,227,0,0,70,5237,20
5273,1,0,0,549,95551,1574,40.665952,-124.240051,1,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,20.6,298,0,0,20,4439,20
935,1,0,0,578,95552,1549,40.390301,-123.412327,1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,1,19.55,5382,0,0,57,5573,20
2078,1,0,0,663,95554,1534,40.267158,-123.805913,0,0,0,0,23,1,2,1,0,0,0,0,2,2,0,1,2,93.5,1976,0,0,73,4861,20
1937,1,0,0,720,95555,1622,41.336354,-124.044354,1,0,0,0,26,0,1,0,2,0,0,2,2,2,1,0,1,54.55,657,0,0,54,4296,20
